USERS_ID,SUBMITTED_TIMESTAMP,PK_ID,ROOT_RESOURCE_ID,NAME_FIELD,PATH,VERSION_NUMBER,DESCRIPTION,LOAD_ID,IS_ACTIVE
177679,14-SEP-20 05.29.27.646000000 PM,1123681,,Screenshot 2020-09-14 at 1.26.07 PM.png,http://52.252.6.133/suite/repository/workspace/Users/177679/Assessment Attempt Attachments/21833263/354829/Screenshot 2020-09-14 at 1.26.07 PM.png,,,,T
177679,14-SEP-20 05.29.27.646000000 PM,1123676,,Screenshot 2020-09-14 at 1.25.49 PM.png,http://52.252.6.133/suite/repository/workspace/Users/177679/Assessment Attempt Attachments/21833263/354829/Screenshot 2020-09-14 at 1.25.49 PM.png,,,,T
177679,14-SEP-20 05.29.27.646000000 PM,1123670,,Screenshot 2020-09-14 at 1.25.22 PM.png,http://52.252.6.133/suite/repository/workspace/Users/177679/Assessment Attempt Attachments/21833263/354829/Screenshot 2020-09-14 at 1.25.22 PM.png,,,,T
177679,14-SEP-20 05.29.27.646000000 PM,1123673,,Screenshot 2020-09-14 at 1.25.29 PM.png,http://52.252.6.133/suite/repository/workspace/Users/177679/Assessment Attempt Attachments/21833263/354829/Screenshot 2020-09-14 at 1.25.29 PM.png,,,,T
177679,14-SEP-20 05.29.27.646000000 PM,1123674,,Screenshot 2020-09-14 at 1.25.40 PM.png,http://52.252.6.133/suite/repository/workspace/Users/177679/Assessment Attempt Attachments/21833263/354829/Screenshot 2020-09-14 at 1.25.40 PM.png,,,,T
177679,14-SEP-20 05.29.27.646000000 PM,1123679,,Screenshot 2020-09-14 at 1.25.57 PM.png,http://52.252.6.133/suite/repository/workspace/Users/177679/Assessment Attempt Attachments/21833263/354829/Screenshot 2020-09-14 at 1.25.57 PM.png,,,,T
177679,14-SEP-20 05.29.27.646000000 PM,1123682,,Screenshot 2020-09-14 at 1.26.12 PM.png,http://52.252.6.133/suite/repository/workspace/Users/177679/Assessment Attempt Attachments/21833263/354829/Screenshot 2020-09-14 at 1.26.12 PM.png,,,,T
132961,14-SEP-20 05.29.22.353000000 PM,1123642,,62179688297__F60CB30A-60A7-406E-B500-28E517D586C0.MOV,http://52.252.6.133/suite/repository/workspace/Users/132961/Assessment Attempt Attachments/21832829/384153/62179688297__F60CB30A-60A7-406E-B500-28E517D586C0.MOV,,,,T
171961,14-SEP-20 05.29.01.410000000 PM,1123680,,rhetoric project.png,http://52.252.6.133/suite/repository/workspace/Users/171961/Assessment Attempt Attachments/21707304/427453/rhetoric project.png,,,,T
102472,14-SEP-20 05.28.40.304000000 PM,1123600,,3F21E424-71EF-40F4-A8C1-238CB70987AB.jpeg,http://52.252.6.133/suite/repository/workspace/Users/102472/Assessment Attempt Attachments/21833764/43668/3F21E424-71EF-40F4-A8C1-238CB70987AB.jpeg,,,,T
102472,14-SEP-20 05.28.40.304000000 PM,1123626,,5B3C8908-014A-4E20-A2B4-94948412665A.jpeg,http://52.252.6.133/suite/repository/workspace/Users/102472/Assessment Attempt Attachments/21833764/43673/5B3C8908-014A-4E20-A2B4-94948412665A.jpeg,,,,T
102472,14-SEP-20 05.28.40.304000000 PM,1123653,,7BF7CF7D-C475-4886-A758-EFC7BECBAE86.jpeg,http://52.252.6.133/suite/repository/workspace/Users/102472/Assessment Attempt Attachments/21833764/43678/7BF7CF7D-C475-4886-A758-EFC7BECBAE86.jpeg,,,,T
102472,14-SEP-20 05.28.40.304000000 PM,1123677,,image.jpg,http://52.252.6.133/suite/repository/workspace/Users/102472/Assessment Attempt Attachments/21833764/45928/image.jpg,,,,T
172119,14-SEP-20 05.28.34.393000000 PM,1123672,,IMG_20200914_132753.jpg,http://52.252.6.133/suite/repository/workspace/Users/172119/Assessment Attempt Attachments/21834598/276910/IMG_20200914_132753.jpg,,,,T
172644,14-SEP-20 05.28.00.984000000 PM,1117976,,image.jpg,http://52.252.6.133/suite/repository/workspace/Users/172644/Assessment Attempt Attachments/21745997/39626/image.jpg,,,,T
172644,14-SEP-20 05.28.00.984000000 PM,1123639,,image.jpg,http://52.252.6.133/suite/repository/workspace/Users/172644/Assessment Attempt Attachments/21745997/253679/image.jpg,,,,T
